Sort,CASE,DECISION,TARJCASE,COMPANY,PERMNO,COUNTRY,PRODUCT,CERTAIN,DATES,EVENT,NP,ACQ,JV,PE,Semicon,steel92,event_date,event_order
748.0,731490,N,1.0,BOWATER INC,66130,GERMANY,Coated Groundwood Paper,0.0,901228,PET,na,na,na,na,0.0,0.0,1990-12-28,1.0
749.0,731490,N,1.0,CHAMPION INTERNATIONAL,21397,GERMANY,Coated Groundwood Paper,0.0,910211,ITCP,na,na,na,na,0.0,0.0,1991-02-11,2.0
750.0,731490,N,1.0,INTERNATIONAL PAPER,21573,GERMANY,Coated Groundwood Paper,0.0,910211,ITCP,na,na,na,na,0.0,0.0,1991-02-11,2.0
751.0,731490,N,1.0,CONSOLIDATED PAPERS,26586,GERMANY,Coated Groundwood Paper,0.0,910211,ITCP,na,na,na,na,0.0,0.0,1991-02-11,2.0
752.0,731490,N,1.0,BOISE CASCADE,42024,GERMANY,Coated Groundwood Paper,0.0,910211,ITCP,na,na,na,na,0.0,0.0,1991-02-11,2.0
753.0,731490,N,1.0,BOWATER INC,66130,GERMANY,Coated Groundwood Paper,0.0,910211,ITCP,na,na,na,na,0.0,0.0,1991-02-11,2.0
754.0,731490,N,1.0,CHAMPION INTERNATIONAL,21397,GERMANY,Coated Groundwood Paper,1.0,910607,DOCP,na,na,na,na,0.0,0.0,1991-06-07,3.0
755.0,731490,N,1.0,INTERNATIONAL PAPER,21573,GERMANY,Coated Groundwood Paper,1.0,910607,DOCP,na,na,na,na,0.0,0.0,1991-06-07,3.0
756.0,731490,N,1.0,CONSOLIDATED PAPERS,26586,GERMANY,Coated Groundwood Paper,1.0,910607,DOCP,na,na,na,na,0.0,0.0,1991-06-07,3.0
757.0,731490,N,1.0,BOISE CASCADE,42024,GERMANY,Coated Groundwood Paper,1.0,910607,DOCP,na,na,na,na,0.0,0.0,1991-06-07,3.0
758.0,731490,N,1.0,BOWATER INC,66130,GERMANY,Coated Groundwood Paper,1.0,910607,DOCP,na,na,na,na,0.0,0.0,1991-06-07,3.0
759.0,731490,N,1.0,CHAMPION INTERNATIONAL,21397,GERMANY,Coated Groundwood Paper,1.0,911031,DOCF,na,na,na,na,0.0,0.0,1991-10-31,4.0
760.0,731490,N,1.0,INTERNATIONAL PAPER,21573,GERMANY,Coated Groundwood Paper,1.0,911031,DOCF,na,na,na,na,0.0,0.0,1991-10-31,4.0
761.0,731490,N,1.0,CONSOLIDATED PAPERS,26586,GERMANY,Coated Groundwood Paper,1.0,911031,DOCF,na,na,na,na,0.0,0.0,1991-10-31,4.0
762.0,731490,N,1.0,BOISE CASCADE,42024,GERMANY,Coated Groundwood Paper,1.0,911031,DOCF,na,na,na,na,0.0,0.0,1991-10-31,4.0
763.0,731490,N,1.0,BOWATER INC,66130,GERMANY,Coated Groundwood Paper,1.0,911031,DOCF,na,na,na,na,0.0,0.0,1991-10-31,4.0
764.0,731490,N,1.0,CHAMPION INTERNATIONAL,21397,GERMANY,Coated Groundwood Paper,1.0,911205,ITCF,na,na,na,na,0.0,0.0,1991-12-05,5.0
765.0,731490,N,1.0,INTERNATIONAL PAPER,21573,GERMANY,Coated Groundwood Paper,1.0,911205,ITCF,na,na,na,na,0.0,0.0,1991-12-05,5.0
766.0,731490,N,1.0,CONSOLIDATED PAPERS,26586,GERMANY,Coated Groundwood Paper,1.0,911205,ITCF,na,na,na,na,0.0,0.0,1991-12-05,5.0
767.0,731490,N,1.0,BOISE CASCADE,42024,GERMANY,Coated Groundwood Paper,1.0,911205,ITCF,na,na,na,na,0.0,0.0,1991-12-05,5.0
768.0,731490,N,1.0,BOWATER INC,66130,GERMANY,Coated Groundwood Paper,1.0,911205,ITCF,na,na,na,na,0.0,0.0,1991-12-05,5.0
769.0,731520,A,0.0,Ladish Co.,85880,CHINA,CS BUTT-WELD PIPE FITTINGS,0.0,910530,PET,na,na,na,na,0.0,0.0,1991-05-30,1.0
770.0,731520,A,0.0,Ladish Co.,85880,CHINA,CS BUTT-WELD PIPE FITTINGS,1.0,910704,ITCP,na,na,na,na,0.0,0.0,1991-07-04,2.0
771.0,731520,A,0.0,Ladish Co.,85880,CHINA,CS BUTT-WELD PIPE FITTINGS,1.0,911223,DOCP,na,na,na,na,0.0,0.0,1991-12-23,3.0
772.0,731520,A,0.0,Ladish Co.,85880,CHINA,CS BUTT-WELD PIPE FITTINGS,0.0,920518,DOCF,na,na,na,na,0.0,0.0,1992-05-18,4.0
773.0,731520,A,0.0,Ladish Co.,85880,CHINA,CS BUTT-WELD PIPE FITTINGS,1.0,920622,ITCF,na,na,na,na,0.0,0.0,1992-06-22,5.0
774.0,731521,A,0.0,Ladish Co.,85880,THAILAND,CS BUTT-WELD PIPE FITTINGS,0.0,910530,PET,na,na,na,na,0.0,0.0,1991-05-30,1.0
775.0,731521,A,0.0,Ladish Co.,85880,THAILAND,CS BUTT-WELD PIPE FITTINGS,1.0,910704,ITCP,na,na,na,na,0.0,0.0,1991-07-04,2.0
776.0,731521,A,0.0,Ladish Co.,85880,THAILAND,CS BUTT-WELD PIPE FITTINGS,1.0,911223,DOCP,na,na,na,na,0.0,0.0,1991-12-23,3.0
777.0,731521,A,0.0,Ladish Co.,85880,THAILAND,CS BUTT-WELD PIPE FITTINGS,0.0,920518,DOCF,na,na,na,na,0.0,0.0,1992-05-18,4.0
778.0,731521,A,0.0,Ladish Co.,85880,THAILAND,CS BUTT-WELD PIPE FITTINGS,1.0,920622,ITCF,na,na,na,na,0.0,0.0,1992-06-22,5.0
779.0,731522,N,1.0,CHRYSLER MOTOR CORP.,11260,JAPAN,Minivans,1.0,910531,PET,na,na,na,na,0.0,0.0,1991-05-31,1.0
780.0,731522,N,1.0,FORD MOTOR CO.,25785,JAPAN,Minivans,1.0,910531,PET,na,na,na,na,0.0,0.0,1991-05-31,1.0
781.0,731522,N,1.0,GENERAL MOTORS CORP,68451,JAPAN,Minivans,1.0,910531,PET,na,na,na,na,0.0,0.0,1991-05-31,1.0
782.0,731522,N,1.0,CHRYSLER MOTOR CORP.,11260,JAPAN,Minivans,1.0,910710,ITCP,na,na,na,na,0.0,0.0,1991-07-10,2.0
783.0,731522,N,1.0,FORD MOTOR CO.,25785,JAPAN,Minivans,1.0,910710,ITCP,na,na,na,na,0.0,0.0,1991-07-10,2.0
784.0,731522,N,1.0,GENERAL MOTORS CORP,68451,JAPAN,Minivans,1.0,910710,ITCP,na,na,na,na,0.0,0.0,1991-07-10,2.0
785.0,731522,N,1.0,CHRYSLER MOTOR CORP.,11260,JAPAN,Minivans,1.0,911220,DOCP,na,na,na,na,0.0,0.0,1991-12-20,3.0
786.0,731522,N,1.0,FORD MOTOR CO.,25785,JAPAN,Minivans,1.0,911220,DOCP,na,na,na,na,0.0,0.0,1991-12-20,3.0
787.0,731522,N,1.0,GENERAL MOTORS CORP,68451,JAPAN,Minivans,1.0,911220,DOCP,na,na,na,na,0.0,0.0,1991-12-20,3.0
788.0,731522,N,1.0,CHRYSLER MOTOR CORP.,11260,JAPAN,Minivans,1.0,920520,DOCF,na,na,na,na,0.0,0.0,1992-05-20,4.0
789.0,731522,N,1.0,FORD MOTOR CO.,25785,JAPAN,Minivans,1.0,920520,DOCF,na,na,na,na,0.0,0.0,1992-05-20,4.0
790.0,731522,N,1.0,GENERAL MOTORS CORP,68451,JAPAN,Minivans,1.0,920520,DOCF,na,na,na,na,0.0,0.0,1992-05-20,4.0
791.0,731522,N,1.0,CHRYSLER MOTOR CORP.,11260,JAPAN,Minivans,1.0,920624,ITCF,na,na,na,na,0.0,0.0,1992-06-24,5.0
792.0,731522,N,1.0,FORD MOTOR CO.,25785,JAPAN,Minivans,1.0,920624,ITCF,na,na,na,na,0.0,0.0,1992-06-24,5.0
793.0,731522,N,1.0,GENERAL MOTORS CORP,68451,JAPAN,Minivans,1.0,920624,ITCF,na,na,na,na,0.0,0.0,1992-06-24,5.0
797.0,731532,A mainly - N for Romania,0.0,"Cyclops Corp., Sawhill Tubular Division",20589,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,911002,PET,na,na,na,na,0.0,0.0,1991-10-02,1.0
798.0,731532,A mainly - N for Romania,0.0,Laclede Steel,48363,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,911002,PET,na,na,na,na,0.0,0.0,1991-10-02,1.0
799.0,731532,A mainly - N for Romania,0.0,"Cyclops Corp., Sawhill Tubular Division",20589,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,911120,ITCP,na,na,na,na,0.0,0.0,1991-11-20,2.0
800.0,731532,A mainly - N for Romania,0.0,Laclede Steel,48363,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,911120,ITCP,na,na,na,na,0.0,0.0,1991-11-20,2.0
801.0,731532,A mainly - N for Romania,0.0,"Cyclops Corp., Sawhill Tubular Division",20589,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,920428,DOCP,na,na,na,na,0.0,0.0,1992-04-28,3.0
802.0,731532,A mainly - N for Romania,0.0,Laclede Steel,48363,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,920428,DOCP,na,na,na,na,0.0,0.0,1992-04-28,3.0
803.0,731532,A mainly - N for Romania,0.0,"Cyclops Corp., Sawhill Tubular Division",20589,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,920917,DOCF,na,na,na,na,0.0,0.0,1992-09-17,4.0
804.0,731532,A mainly - N for Romania,0.0,Laclede Steel,48363,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,920917,DOCF,na,na,na,na,0.0,0.0,1992-09-17,4.0
805.0,731532,A mainly - N for Romania,0.0,"Cyclops Corp., Sawhill Tubular Division",20589,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,921104,ITCF,na,na,na,na,0.0,0.0,1992-11-04,5.0
806.0,731532,A mainly - N for Romania,0.0,Laclede Steel,48363,BRAZIL/KOREA/MEXICO/ROMANIA/TAIWAN/VENEZUELA,CIRCULAR WELDED NON-ALLOY STEEL PIPE,0.0,921104,ITCF,na,na,na,na,0.0,0.0,1992-11-04,5.0
807.0,731552,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,BRAZIL,LEAD & BISMUTH STEEL PRODS.,1.0,920414,PET,na,na,na,na,0.0,0.0,1992-04-14,1.0
808.0,731552,A,0.0,Inland Steel,12458,BRAZIL,LEAD & BISMUTH STEEL PRODS.,1.0,920414,PET,na,na,na,na,0.0,0.0,1992-04-14,1.0
809.0,731552,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,BRAZIL,LEAD & BISMUTH STEEL PRODS.,0.0,920603,ITCP,na,na,na,na,0.0,0.0,1992-06-03,2.0
810.0,731552,A,0.0,Inland Steel,12458,BRAZIL,LEAD & BISMUTH STEEL PRODS.,0.0,920603,ITCP,na,na,na,na,0.0,0.0,1992-06-03,2.0
811.0,731552,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,BRAZIL,LEAD & BISMUTH STEEL PRODS.,1.0,921117,DOCP,na,na,na,na,0.0,0.0,1992-11-17,3.0
812.0,731552,A,0.0,Inland Steel,12458,BRAZIL,LEAD & BISMUTH STEEL PRODS.,1.0,921117,DOCP,na,na,na,na,0.0,0.0,1992-11-17,3.0
813.0,731552,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,BRAZIL,LEAD & BISMUTH STEEL PRODS.,0.0,930127,DOCF,na,na,na,na,0.0,0.0,1993-01-27,4.0
814.0,731552,A,0.0,Inland Steel,12458,BRAZIL,LEAD & BISMUTH STEEL PRODS.,0.0,930127,DOCF,na,na,na,na,0.0,0.0,1993-01-27,4.0
815.0,731552,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,BRAZIL,LEAD & BISMUTH STEEL PRODS.,0.0,930317,ITCF,na,na,na,na,0.0,0.0,1993-03-17,5.0
816.0,731552,A,0.0,Inland Steel,12458,BRAZIL,LEAD & BISMUTH STEEL PRODS.,0.0,930317,ITCF,na,na,na,na,0.0,0.0,1993-03-17,5.0
817.0,731553,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,1.0,920414,PET,na,na,na,na,0.0,0.0,1992-04-14,1.0
818.0,731553,A,0.0,Inland Steel,12458,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,1.0,920414,PET,na,na,na,na,0.0,0.0,1992-04-14,1.0
819.0,731553,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,0.0,920603,ITCP,na,na,na,na,0.0,0.0,1992-06-03,2.0
820.0,731553,A,0.0,Inland Steel,12458,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,0.0,920603,ITCP,na,na,na,na,0.0,0.0,1992-06-03,2.0
821.0,731553,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,1.0,920923,DOCP,na,na,na,na,0.0,0.0,1992-09-23,3.0
822.0,731553,A,0.0,Inland Steel,12458,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,1.0,920923,DOCP,na,na,na,na,0.0,0.0,1992-09-23,3.0
823.0,731553,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,0.0,930127,DOCF,na,na,na,na,0.0,0.0,1993-01-27,4.0
824.0,731553,A,0.0,Inland Steel,12458,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,0.0,930127,DOCF,na,na,na,na,0.0,0.0,1993-01-27,4.0
825.0,731553,A,0.0,"Bethlehem Steel Corp.; Bar, Rod and Wire Division",10786,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,0.0,930317,ITCF,na,na,na,na,0.0,0.0,1993-03-17,5.0
826.0,731553,A,0.0,Inland Steel,12458,FRANCE/GERMANY/UK,LEAD & BISMUTH STEEL PRODS.,0.0,930317,ITCF,na,na,na,na,0.0,0.0,1993-03-17,5.0
827.0,731556,A,1.0,MICRON TECHNOLOGY (ID),53613,KOREA,DRAMS,1.0,920422,PET,na,na,na,na,1.0,0.0,1992-04-22,1.0
828.0,731556,A,1.0,MICRON TECHNOLOGY (ID),53613,KOREA,DRAMS,1.0,920603,ITCP,na,na,na,na,1.0,0.0,1992-06-03,2.0
829.0,731556,A,1.0,MICRON TECHNOLOGY (ID),53613,KOREA,DRAMS,1.0,921022,DOCP,na,na,na,na,1.0,0.0,1992-10-22,3.0
830.0,731556,A,1.0,MICRON TECHNOLOGY (ID),53613,KOREA,DRAMS,1.0,930316,DOCF,na,na,na,na,1.0,0.0,1993-03-16,4.0
831.0,731556,A,1.0,MICRON TECHNOLOGY (ID),53613,KOREA,DRAMS,1.0,930422,ITCF,na,na,na,na,1.0,0.0,1993-04-22,5.0
835.0,731557,N,1.0,BETHLEHEM STEEL CORP.,10786,JAPAN,Steel Rails,1.0,920501,PET,na,na,na,na,0.0,0.0,1992-05-01,1.0
836.0,731557,N,1.0,CF & I STEEL CORP.,86239,JAPAN,Steel Rails,1.0,920501,PET,na,na,na,na,0.0,0.0,1992-05-01,1.0
837.0,731557,N,1.0,BETHLEHEM STEEL CORP.,10786,JAPAN,Steel Rails,1.0,920611,ITCP,na,na,na,na,0.0,0.0,1992-06-11,2.0
838.0,731557,N,1.0,CF & I STEEL CORP.,86239,JAPAN,Steel Rails,1.0,920611,ITCP,na,na,na,na,0.0,0.0,1992-06-11,2.0
839.0,731557,N,1.0,BETHLEHEM STEEL CORP.,10786,JAPAN,Steel Rails,0.0,921016,DOCP,na,na,na,na,0.0,0.0,1992-10-16,3.0
840.0,731557,N,1.0,CF & I STEEL CORP.,86239,JAPAN,Steel Rails,0.0,921016,DOCP,na,na,na,na,0.0,0.0,1992-10-16,3.0
841.0,731557,N,1.0,BETHLEHEM STEEL CORP.,10786,JAPAN,Steel Rails,0.0,930219,DOCF,na,na,na,na,0.0,0.0,1993-02-19,4.0
842.0,731557,N,1.0,CF & I STEEL CORP.,86239,JAPAN,Steel Rails,0.0,930219,DOCF,na,na,na,na,0.0,0.0,1993-02-19,4.0
843.0,731557,N,1.0,BETHLEHEM STEEL CORP.,10786,JAPAN,Steel Rails,1.0,930320,ITCF,na,na,na,na,0.0,0.0,1993-03-20,5.0
844.0,731557,N,1.0,CF & I STEEL CORP.,86239,JAPAN,Steel Rails,1.0,930320,ITCF,na,na,na,na,0.0,0.0,1993-03-20,5.0
847.0,731571,A (partly),1.0,BLACK & DECKER,20220,JAPAN,Professional Electric Sanding/Grinding Tools,1.0,920529,PET,na,na,na,na,0.0,0.0,1992-05-29,1.0
849.0,731571,A (partly),1.0,BLACK & DECKER,20220,JAPAN,Professional Electric Sanding/Grinding Tools,1.0,920709,ITCP,na,na,na,na,0.0,0.0,1992-07-09,2.0
850.0,731571,A (partly),1.0,BLACK & DECKER,20220,JAPAN,Professional Electric Sanding/Grinding Tools,1.0,921230,DOCP,na,na,na,na,0.0,0.0,1992-12-30,3.0
851.0,731571,A (partly),1.0,BLACK & DECKER,20220,JAPAN,Professional Electric Sanding/Grinding Tools,1.0,930521,DOCF,na,na,na,na,0.0,0.0,1993-05-21,4.0
852.0,731571,A (partly),1.0,BLACK & DECKER,20220,JAPAN,Professional Electric Sanding/Grinding Tools,1.0,930623,ITCF,na,na,na,na,0.0,0.0,1993-06-23,5.0
853.0,731575,A/N,1.0,BETHLEHEM STEEL CORP.,10786,MANY,Steel cases,1.0,920630,PET,na,na,na,na,0.0,1.0,1992-06-30,1.0
854.0,731575,A/N,1.0,ARMCO STEEL CO.,17566,MANY,Steel cases,1.0,920630,PET,na,na,na,na,0.0,1.0,1992-06-30,1.0
855.0,731575,A/N,1.0,LUKENS STEEL CO.,22373,MANY,Steel cases,1.0,920630,PET,na,na,na,na,0.0,1.0,1992-06-30,1.0
856.0,731575,A/N,1.0,LACLEDE STEEL,48363,MANY,Steel cases,1.0,920630,PET,na,na,na,na,0.0,1.0,1992-06-30,1.0
857.0,731575,A/N,1.0,GENEVA STEEL,76116,MANY,Steel cases,1.0,920630,PET,na,na,na,na,0.0,1.0,1992-06-30,1.0
858.0,731575,A/N,1.0,USX STEEL GROUP,76644,MANY,Steel cases,1.0,920630,PET,na,na,na,na,0.0,1.0,1992-06-30,1.0
859.0,731575,A/N,1.0,LTV CORP,79335,MANY,Steel cases,1.0,920630,PET,na,na,na,na,0.0,1.0,1992-06-30,1.0
860.0,731575,A/N,1.0,BETHLEHEM STEEL CORP.,10786,MANY,Steel cases,1.0,920810,ITCP,na,na,na,na,0.0,1.0,1992-08-10,2.0
861.0,731575,A/N,1.0,ARMCO STEEL CO.,17566,MANY,Steel cases,1.0,920810,ITCP,na,na,na,na,0.0,1.0,1992-08-10,2.0
862.0,731575,A/N,1.0,LUKENS STEEL CO.,22373,MANY,Steel cases,1.0,920810,ITCP,na,na,na,na,0.0,1.0,1992-08-10,2.0
863.0,731575,A/N,1.0,LACLEDE STEEL,48363,MANY,Steel cases,1.0,920810,ITCP,na,na,na,na,0.0,1.0,1992-08-10,2.0
864.0,731575,A/N,1.0,GENEVA STEEL,76116,MANY,Steel cases,1.0,920810,ITCP,na,na,na,na,0.0,1.0,1992-08-10,2.0
865.0,731575,A/N,1.0,USX STEEL GROUP,76644,MANY,Steel cases,1.0,920810,ITCP,na,na,na,na,0.0,1.0,1992-08-10,2.0
866.0,731575,A/N,1.0,LTV CORP,79335,MANY,Steel cases,1.0,920810,ITCP,na,na,na,na,0.0,1.0,1992-08-10,2.0
874.0,731575,A,1.0,BETHLEHEM STEEL CORP.,10786,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930128,DOCP,na,na,na,na,0.0,1.0,1993-01-28,3.0
875.0,731575,A,1.0,ARMCO STEEL CO.,17566,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930128,DOCP,na,na,na,na,0.0,1.0,1993-01-28,3.0
876.0,731575,A,1.0,LUKENS STEEL CO.,22373,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930128,DOCP,na,na,na,na,0.0,1.0,1993-01-28,3.0
877.0,731575,A,1.0,LACLEDE STEEL,48363,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930128,DOCP,na,na,na,na,0.0,1.0,1993-01-28,3.0
878.0,731575,A,1.0,GENEVA STEEL,76116,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930128,DOCP,na,na,na,na,0.0,1.0,1993-01-28,3.0
879.0,731575,A,1.0,USX STEEL GROUP,76644,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930128,DOCP,na,na,na,na,0.0,1.0,1993-01-28,3.0
880.0,731575,A,1.0,LTV CORP,79335,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930128,DOCP,na,na,na,na,0.0,1.0,1993-01-28,3.0
888.0,731575,A,1.0,BETHLEHEM STEEL CORP.,10786,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930623,DOCF,na,na,na,na,0.0,1.0,1993-06-23,4.0
889.0,731575,A,1.0,ARMCO STEEL CO.,17566,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930623,DOCF,na,na,na,na,0.0,1.0,1993-06-23,4.0
890.0,731575,A,1.0,LUKENS STEEL CO.,22373,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930623,DOCF,na,na,na,na,0.0,1.0,1993-06-23,4.0
891.0,731575,A,1.0,LACLEDE STEEL,48363,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930623,DOCF,na,na,na,na,0.0,1.0,1993-06-23,4.0
892.0,731575,A,1.0,GENEVA STEEL,76116,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930623,DOCF,na,na,na,na,0.0,1.0,1993-06-23,4.0
893.0,731575,A,1.0,USX STEEL GROUP,76644,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930623,DOCF,na,na,na,na,0.0,1.0,1993-06-23,4.0
894.0,731575,A,1.0,LTV CORP,79335,CANADA,Cut-To-Length Carbon Steel Plate,1.0,930623,DOCF,na,na,na,na,0.0,1.0,1993-06-23,4.0
895.0,731575,A/N,1.0,BETHLEHEM STEEL CORP.,10786,MANY,Steel cases,1.0,930727,ITCF,na,na,na,na,0.0,1.0,1993-07-27,5.0
896.0,731575,A/N,1.0,ARMCO STEEL CO.,17566,MANY,Steel cases,1.0,930727,ITCF,na,na,na,na,0.0,1.0,1993-07-27,5.0
897.0,731575,A/N,1.0,LUKENS STEEL CO.,22373,MANY,Steel cases,1.0,930727,ITCF,na,na,na,na,0.0,1.0,1993-07-27,5.0
898.0,731575,A/N,1.0,LACLEDE STEEL,48363,MANY,Steel cases,1.0,930727,ITCF,na,na,na,na,0.0,1.0,1993-07-27,5.0
899.0,731575,A/N,1.0,GENEVA STEEL,76116,MANY,Steel cases,1.0,930727,ITCF,na,na,na,na,0.0,1.0,1993-07-27,5.0
900.0,731575,A/N,1.0,USX STEEL GROUP,76644,MANY,Steel cases,1.0,930727,ITCF,na,na,na,na,0.0,1.0,1993-07-27,5.0
901.0,731575,A/N,1.0,LTV CORP,79335,MANY,Steel cases,1.0,930727,ITCF,na,na,na,na,0.0,1.0,1993-07-27,5.0
951.0,731621,A,0.0,CLOW WATER SYSTEMS CO. ,24134,CHINA,IRON WATERWORKS FITTINGS,0.0,920715,PET,na,na,na,na,0.0,0.0,1992-07-15,1.0
952.0,731621,A,0.0,CLOW WATER SYSTEMS CO. ,24134,CHINA,IRON WATERWORKS FITTINGS,1.0,920824,ITCP,na,na,na,na,0.0,0.0,1992-08-24,2.0
953.0,731621,A,0.0,CLOW WATER SYSTEMS CO. ,24134,CHINA,IRON WATERWORKS FITTINGS,1.0,930210,DOCP,na,na,na,na,0.0,0.0,1993-02-10,3.0
954.0,731621,A,0.0,CLOW WATER SYSTEMS CO. ,24134,CHINA,IRON WATERWORKS FITTINGS,0.0,930714,DOCF,na,na,na,na,0.0,0.0,1993-07-14,4.0
955.0,731621,A,0.0,CLOW WATER SYSTEMS CO. ,24134,CHINA,IRON WATERWORKS FITTINGS,0.0,930825,ITCF,na,na,na,na,0.0,0.0,1993-08-25,5.0
956.0,731622,N,1.0,"DUPONT DE MENOURS (DE), MORTON INTERNATIONAL INC. (CA), HERCULES INC. (DE)",11703,JAPAN,Dry Film Photoresist,1.0,920717,PET,na,na,na,na,0.0,0.0,1992-07-17,1.0
957.0,731622,N,1.0,HERCULES INC.,18016,JAPAN,Dry Film Photoresist,1.0,920717,PET,na,na,na,na,0.0,0.0,1992-07-17,1.0
958.0,731622,N,1.0,MORTON INTERNATIONAL INC.,75647,JAPAN,Dry Film Photoresist,1.0,920717,PET,na,na,na,na,0.0,0.0,1992-07-17,1.0
959.0,731622,N,1.0,"DUPONT DE MENOURS (DE), MORTON INTERNATIONAL INC. (CA), HERCULES INC. (DE)",11703,JAPAN,Dry Film Photoresist,1.0,920826,ITCP,na,na,na,na,0.0,0.0,1992-08-26,2.0
960.0,731622,N,1.0,HERCULES INC.,18016,JAPAN,Dry Film Photoresist,1.0,920826,ITCP,na,na,na,na,0.0,0.0,1992-08-26,2.0
961.0,731622,N,1.0,MORTON INTERNATIONAL INC.,75647,JAPAN,Dry Film Photoresist,1.0,920826,ITCP,na,na,na,na,0.0,0.0,1992-08-26,2.0
962.0,731622,N,1.0,"DUPONT DE MENOURS (DE), MORTON INTERNATIONAL INC. (CA), HERCULES INC. (DE)",11703,JAPAN,Dry Film Photoresist,1.0,921224,DOCP,na,na,na,na,0.0,0.0,1992-12-24,3.0
963.0,731622,N,1.0,HERCULES INC.,18016,JAPAN,Dry Film Photoresist,1.0,921224,DOCP,na,na,na,na,0.0,0.0,1992-12-24,3.0
964.0,731622,N,1.0,MORTON INTERNATIONAL INC.,75647,JAPAN,Dry Film Photoresist,1.0,921224,DOCP,na,na,na,na,0.0,0.0,1992-12-24,3.0
965.0,731622,N,1.0,"DUPONT DE MENOURS (DE), MORTON INTERNATIONAL INC. (CA), HERCULES INC. (DE)",11703,JAPAN,Dry Film Photoresist,1.0,930310,DOCF,na,na,na,na,0.0,0.0,1993-03-10,4.0
966.0,731622,N,1.0,HERCULES INC.,18016,JAPAN,Dry Film Photoresist,1.0,930310,DOCF,na,na,na,na,0.0,0.0,1993-03-10,4.0
967.0,731622,N,1.0,MORTON INTERNATIONAL INC.,75647,JAPAN,Dry Film Photoresist,1.0,930310,DOCF,na,na,na,na,0.0,0.0,1993-03-10,4.0
968.0,731622,N,1.0,"DUPONT DE MENOURS (DE), MORTON INTERNATIONAL INC. (CA), HERCULES INC. (DE)",11703,JAPAN,Dry Film Photoresist,1.0,930422,ITCF,na,na,na,na,0.0,0.0,1993-04-22,5.0
969.0,731622,N,1.0,HERCULES INC.,18016,JAPAN,Dry Film Photoresist,1.0,930422,ITCF,na,na,na,na,0.0,0.0,1993-04-22,5.0
